"id_malha";"UF";"Contrato";"Ano";"Mes";"Panela";"Remendo";"Trincamento";"Rocada";"Drenagem";"Sinalizacao_Vertical";"Sinalizacao_Horizontal";"Rodovia";"km";"Sentido";"Km_Inicial";"Km_Final";"Num_Faixas";"Superfície";"Data Aval.";"IP";"IC";"ICM";"ICM_Unificado"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Média";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"148";"C";"148";"149";"1";"Pavimentada";"2026-03-18";"32.5";"47.5";"37";"37"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"149";"C";"149";"150";"1";"Pavimentada";"2026-03-18";"70";"47.5";"63,25";"64"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"ND";"Baixa";"Ruim";"Bom";"Ruim";"Ruim";"BR-210";"149";"D";"150";"149";"1";"Pavimentada";"2026-03-18";"55";"85";"64";"64"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"ND";"Ruim";"Bom";"Ruim";"Ruim";"BR-210";"150";"D";"151";"150";"1";"Pavimentada";"2026-03-18";"0";"85";"25,5";"25.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"ND";"Ruim";"Bom";"Bom";"Bom";"BR-210";"150";"C";"150";"151";"1";"Pavimentada";"2026-03-18";"0";"47.5";"14,25";"25.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"151";"C";"151";"152";"1";"Pavimentada";"2026-03-18";"47.5";"25";"40,75";"43.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"151";"D";"152";"151";"1";"Pavimentada";"2026-03-18";"35";"62.5";"43,25";"43.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"152";"D";"153";"152";"1";"Pavimentada";"2026-03-18";"85";"25";"67";"67"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"152";"C";"152";"153";"1";"Pavimentada";"2026-03-18";"12.5";"47.5";"23";"67"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Bom";"Bom";"Bom";"Bom";"BR-210";"153";"C";"153";"154";"1";"Pavimentada";"2026-03-18";"30";"25";"28,5";"40.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Baixa";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"153";"D";"154";"153";"1";"Pavimentada";"2026-03-18";"37.5";"47.5";"40,5";"40.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"154";"D";"155";"154";"1";"Pavimentada";"2026-03-18";"12.5";"47.5";"23";"45"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"154";"C";"154";"155";"1";"Pavimentada";"2026-03-18";"30";"80";"45";"45"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Baixa";"Baixa";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"155";"C";"155";"156";"1";"Pavimentada";"2026-03-18";"25";"80";"41,5";"55.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Média";"Baixa";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"155";"D";"156";"155";"1";"Pavimentada";"2026-03-18";"45";"80";"55,5";"55.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"156";"D";"157";"156";"1";"Pavimentada";"2026-03-18";"17.5";"42.5";"25";"25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"ND";"Ruim";"ND";"Bom";"Bom";"BR-210";"156";"C";"156";"157";"1";"Pavimentada";"2026-03-18";"12.5";"42.5";"21,5";"25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"ND";"Ruim";"ND";"Bom";"Bom";"BR-210";"157";"C";"157";"158";"1";"Pavimentada";"2026-03-18";"12.5";"42.5";"21,5";"56.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"157";"D";"158";"157";"1";"Pavimentada";"2026-03-18";"60";"47.5";"56,25";"56.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"158";"D";"159";"158";"1";"Pavimentada";"2026-03-18";"47.5";"42.5";"46";"46"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"158";"C";"158";"159";"1";"Pavimentada";"2026-03-18";"47.5";"20";"39,25";"46"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"159";"C";"159";"160";"1";"Pavimentada";"2026-03-18";"47.5";"62.5";"52";"52"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"159";"D";"160";"159";"1";"Pavimentada";"2026-03-18";"47.5";"57.5";"50,5";"52"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"160";"D";"161";"160";"1";"Pavimentada";"2026-03-18";"60";"47.5";"56,25";"56.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"160";"C";"160";"161";"1";"Pavimentada";"2026-03-18";"60";"25";"49,5";"56.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Ruim";"Bom";"Ruim";"Ruim";"BR-210";"161";"C";"161";"162";"1";"Pavimentada";"2026-03-18";"35";"85";"50";"50"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"161";"D";"162";"161";"1";"Pavimentada";"2026-03-18";"12.5";"47.5";"23";"50"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"162";"D";"163";"162";"1";"Pavimentada";"2026-03-18";"47.5";"25";"40,75";"40.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Ruim";"Bom";"Ruim";"Ruim";"BR-210";"162";"C";"162";"163";"1";"Pavimentada";"2026-03-18";"12.5";"85";"34,25";"40.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Baixa";"Baixa";"Ruim";"Bom";"Ruim";"Ruim";"BR-210";"163";"C";"163";"164";"1";"Pavimentada";"2026-03-18";"25";"85";"43";"47.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"163";"D";"164";"163";"1";"Pavimentada";"2026-03-18";"47.5";"47.5";"47,5";"47.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"ND";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"164";"D";"165";"164";"1";"Pavimentada";"2026-03-18";"17.5";"47.5";"26,5";"41.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Baixa";"Baixa";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"164";"C";"164";"165";"1";"Pavimentada";"2026-03-18";"25";"80";"41,5";"41.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"165";"C";"165";"166";"1";"Pavimentada";"2026-03-18";"47.5";"57.5";"50,5";"60.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"165";"D";"166";"165";"1";"Pavimentada";"2026-03-18";"60";"62.5";"60,75";"60.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"166";"D";"167";"166";"1";"Pavimentada";"2026-03-18";"60";"25";"49,5";"49.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Ruim";"Bom";"Bom";"Bom";"BR-210";"166";"C";"166";"167";"1";"Pavimentada";"2026-03-18";"35";"47.5";"38,75";"49.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-210";"167";"C";"167";"168";"1";"Pavimentada";"2026-03-18";"0";"25";"7,5";"25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Baixa";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"167";"D";"168";"167";"1";"Pavimentada";"2026-03-18";"25";"25";"25";"25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"168";"D";"169";"168";"1";"Pavimentada";"2026-03-18";"20";"25";"21,5";"21.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"168";"C";"168";"169";"1";"Pavimentada";"2026-03-18";"12.5";"25";"16,25";"21.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Ruim";"ND";"Bom";"Bom";"BR-210";"169";"C";"169";"170";"1";"Pavimentada";"2026-03-18";"30";"42.5";"33,75";"33.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"169";"D";"170";"169";"1";"Pavimentada";"2026-03-18";"35";"20";"30,5";"33.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Ruim";"ND";"Bom";"Bom";"BR-210";"170";"D";"171";"170";"1";"Pavimentada";"2026-03-18";"35";"42.5";"37,25";"45"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"170";"C";"170";"171";"1";"Pavimentada";"2026-03-18";"30";"80";"45";"45"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-210";"171";"C";"171";"172";"1";"Pavimentada";"2026-03-18";"42.5";"57.5";"47";"47"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Ruim";"ND";"Bom";"Bom";"BR-210";"171";"D";"172";"171";"1";"Pavimentada";"2026-03-18";"30";"42.5";"33,75";"47"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"172";"D";"173";"172";"1";"Pavimentada";"2026-03-18";"0";"20";"6";"38"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"Baixa";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"172";"C";"172";"173";"1";"Pavimentada";"2026-03-18";"20";"80";"38";"38"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"ND";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"173";"C";"173";"174";"1";"Pavimentada";"2026-03-18";"7.5";"80";"29,25";"29.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"173";"D";"174";"173";"1";"Pavimentada";"2026-03-18";"15";"20";"16,5";"29.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Bom";"Bom";"Bom";"Bom";"BR-210";"174";"D";"175";"174";"1";"Pavimentada";"2026-03-18";"30";"25";"28,5";"50"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Ruim";"Bom";"Ruim";"Ruim";"BR-210";"174";"C";"174";"175";"1";"Pavimentada";"2026-03-18";"35";"85";"50";"50"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"175";"C";"175";"176";"1";"Pavimentada";"2026-03-18";"30";"62.5";"39,75";"39.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"175";"D";"176";"175";"1";"Pavimentada";"2026-03-18";"35";"25";"32";"39.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Alta";"Baixa";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"176";"D";"177";"176";"1";"Pavimentada";"2026-03-18";"35";"62.5";"43,25";"43.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Ruim";"ND";"Ruim";"Ruim";"BR-210";"176";"C";"176";"177";"1";"Pavimentada";"2026-03-18";"12.5";"80";"32,75";"43.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"177";"C";"177";"178";"1";"Pavimentada";"2026-03-18";"20";"57.5";"31,25";"31.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"177";"D";"178";"177";"1";"Pavimentada";"2026-03-18";"0";"62.5";"18,75";"31.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Baixa";"Baixa";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"178";"D";"179";"178";"1";"Pavimentada";"2026-03-18";"62.5";"62.5";"62,5";"62.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Média";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"178";"C";"178";"179";"1";"Pavimentada";"2026-03-18";"70";"25";"56,5";"62.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"ND";"Bom";"Bom";"Bom";"Bom";"BR-210";"179";"C";"179";"180";"1";"Pavimentada";"2026-03-18";"15";"25";"18";"59.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Média";"Alta";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"179";"D";"180";"179";"1";"Pavimentada";"2026-03-18";"60";"57.5";"59,25";"59.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Média";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"180";"D";"181";"180";"1";"Pavimentada";"2026-03-18";"20";"57.5";"31,25";"39.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"180";"C";"180";"181";"1";"Pavimentada";"2026-03-18";"47.5";"20";"39,25";"39.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Alta";"Alta";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"181";"C";"181";"182";"1";"Pavimentada";"2026-03-18";"85";"20";"65,5";"65.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"Baixa";"Média";"Baixa";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"181";"D";"182";"181";"1";"Pavimentada";"2026-03-18";"32.5";"62.5";"41,5";"65.5"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"Baixa";"Bom";"ND";"Ruim";"Ruim";"BR-210";"182";"D";"183";"182";"1";"Pavimentada";"2026-03-18";"5";"57.5";"20,75";"20.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Bom";"ND";"Bom";"Bom";"BR-210";"182";"C";"182";"183";"1";"Pavimentada";"2026-03-18";"12.5";"20";"14,75";"20.75"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"Baixa";"Baixa";"Bom";"Bom";"Bom";"Bom";"BR-210";"183";"C";"183";"184";"1";"Pavimentada";"2026-03-18";"12.5";"25";"16,25";"22.25"
"17477";"RR";"""26 00650/2025""";"2026";"3";"ND";"ND";"Baixa";"Bom";"Bom";"Ruim";"Ruim";"BR-210";"183";"D";"184";"183";"1";"Pavimentada";"2026-03-18";"5";"62.5";"22,25";"22.25"
"17477";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Bom";"Bom";"BR-210";"184";"D";"185";"184";"1";"Pavimentada";"2025-11-22";"0";"20";"6";"29.5"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"19";"C";"19";"20";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"19";"D";"20";"19";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"20";"D";"21";"20";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"20";"C";"20";"21";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"21";"C";"21";"22";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"21";"D";"22";"21";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"22";"D";"23";"22";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"22";"C";"22";"23";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Regular";"Regular";"BR-401";"23";"C";"23";"24";"1";"Pavimentada";"2025-11-21";"0";"37.5";"11,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"23";"D";"24";"23";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"24";"D";"25";"24";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Bom";"Bom";"BR-401";"24";"C";"24";"25";"1";"Pavimentada";"2025-11-21";"0";"20";"6";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"25";"C";"25";"26";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"25";"D";"26";"25";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"26";"D";"27";"26";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"26";"C";"26";"27";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"27";"C";"27";"28";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"27";"D";"28";"27";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"28";"D";"29";"28";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"28";"C";"28";"29";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"29";"C";"29";"30";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"ND";"Ruim";"Ruim";"BR-401";"29";"D";"30";"29";"1";"Pavimentada";"2025-11-21";"0";"57.5";"17,25";"17.25"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"30";"D";"31";"30";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"30";"C";"30";"31";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"31";"C";"31";"32";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"31";"D";"32";"31";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"32";"D";"33";"32";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"7.5"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"32";"C";"32";"33";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"7.5"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"33";"C";"33";"34";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"33";"D";"34";"33";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"34";"D";"35";"34";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"34";"C";"34";"35";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"35";"C";"35";"36";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"35";"D";"36";"35";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"36";"D";"37";"36";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"36";"C";"36";"37";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"37";"C";"37";"38";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"Baixa";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"37";"D";"38";"37";"1";"Pavimentada";"2025-11-21";"7.5";"25";"12,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"Baixa";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"38";"D";"39";"38";"1";"Pavimentada";"2025-11-21";"7.5";"25";"12,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"38";"C";"38";"39";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"39";"C";"39";"40";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"39";"D";"40";"39";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"40";"D";"41";"40";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"40";"C";"40";"41";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"41";"C";"41";"42";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Bom";"Bom";"BR-401";"41";"D";"42";"41";"1";"Pavimentada";"2025-11-21";"0";"25";"7,5";"18.75"
"17479";"RR";"""26 00650/2025""";"2025";"11";"ND";"ND";"ND";"Bom";"Bom";"Ruim";"Ruim";"BR-401";"42";"D";"43";"42";"1";"Pavimentada";"2025-11-21";"0";"62.5";"18,75";"18.75"
