"UF";"Contrato";"Ano";"Mes";"Rodovia";"km";"Sentido";"Panela";"Corrugacoes";"trilha_roda";"Secao_Transversal";"Poca_dagua";"Drenagem";"Poeira";"Km_Inicial";"Km_Final";"Num_Faixas";"Superfície";"Data Aval.";"ICM";"ICM_Unificado"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"710";"D";"Alta";"Alta";"Ruim";"Ruim";"0";"Bom";"Regular";"711";"710";"1";"Não pavimentada";"2025-05-10";"93,75";"93.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"711";"D";"Alta";"Alta";"Ruim";"Ruim";"0";"Ruim";"Regular";"712";"711";"1";"Não pavimentada";"2025-05-10";"98,75";"98.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"711";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"711";"712";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"712";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"712";"713";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"712";"D";"Alta";"Alta";"Ruim";"Ruim";"0";"Ruim";"Bom";"713";"712";"1";"Não pavimentada";"2025-05-10";"97,5";"97.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"713";"D";"Alta";"Alta";"Regular";"Ruim";"0";"Regular";"Bom";"714";"713";"1";"Não pavimentada";"2025-05-10";"91,25";"91.25"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"713";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"713";"714";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"714";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"714";"715";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"714";"D";"Alta";"Alta";"Ruim";"Ruim";"0";"Ruim";"Bom";"715";"714";"1";"Não pavimentada";"2025-05-10";"97,5";"97.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"715";"D";"Alta";"Alta";"Ruim";"Ruim";"0";"Ruim";"Bom";"716";"715";"1";"Não pavimentada";"2025-05-10";"97,5";"97.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"715";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"715";"716";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"716";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"716";"717";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"716";"D";"Alta";"Alta";"Ruim";"Ruim";"0";"Ruim";"Bom";"717";"716";"1";"Não pavimentada";"2025-05-10";"97,5";"97.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"717";"D";"Alta";"Alta";"Ruim";"Ruim";"0";"Ruim";"Bom";"718";"717";"1";"Não pavimentada";"2025-05-10";"97,5";"97.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"717";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"717";"718";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"718";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"718";"719";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"718";"D";"Alta";"Alta";"Ruim";"Ruim";"0";"Ruim";"Bom";"719";"718";"1";"Não pavimentada";"2025-05-10";"97,5";"97.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"719";"D";"Alta";"Média";"Bom";"Regular";"0";"Bom";"Regular";"720";"719";"1";"Não pavimentada";"2025-05-10";"75";"75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"719";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"719";"720";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"720";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"720";"721";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"720";"D";"Alta";"Média";"Regular";"Regular";"0";"Regular";"Regular";"721";"720";"1";"Não pavimentada";"2025-05-10";"81,25";"81.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"721";"D";"Alta";"Média";"Regular";"Regular";"0";"Regular";"Bom";"722";"721";"1";"Não pavimentada";"2025-05-10";"80";"80"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"721";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"721";"722";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"722";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"722";"723";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"722";"D";"Alta";"Média";"Regular";"Regular";"0";"Bom";"Regular";"723";"722";"1";"Não pavimentada";"2025-05-10";"78,75";"78.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"723";"D";"Alta";"Baixa";"Regular";"Bom";"0";"Regular";"Bom";"724";"723";"1";"Não pavimentada";"2025-05-10";"68,75";"68.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"723";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"723";"724";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"724";"C";"ND";"ND";"ND";"ND";"0";"Bom";"Bom";"724";"725";"1";"Não pavimentada";"2025-11-12";"7,5";"7.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"724";"D";"Média";"Média";"Bom";"Regular";"0";"Regular";"Bom";"725";"724";"1";"Não pavimentada";"2025-05-10";"70";"70"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"725";"D";"Média";"Média";"Regular";"Ruim";"0";"Bom";"Bom";"726";"725";"1";"Não pavimentada";"2025-05-10";"75";"75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"725";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"725";"726";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"726";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"726";"727";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"726";"D";"Baixa";"Média";"Regular";"Regular";"0";"Bom";"Bom";"727";"726";"1";"Não pavimentada";"2025-05-10";"65";"65"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"727";"D";"Alta";"Média";"ND";"Ruim";"0";"Bom";"Bom";"728";"727";"1";"Não pavimentada";"2025-05-10";"70";"70"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"727";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"727";"728";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"728";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"728";"729";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"728";"D";"Baixa";"Baixa";"Bom";"Regular";"0";"Bom";"Bom";"729";"728";"1";"Não pavimentada";"2025-05-10";"53,75";"53.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"729";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"730";"729";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"729";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"729";"730";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"730";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"730";"731";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"730";"D";"Baixa";"Média";"Regular";"Bom";"0";"Bom";"Bom";"731";"730";"1";"Não pavimentada";"2025-05-10";"61,25";"61.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"731";"D";"Baixa";"Média";"Regular";"Bom";"0";"Bom";"Regular";"732";"731";"1";"Não pavimentada";"2025-05-10";"62,5";"62.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"731";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"731";"732";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"732";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"732";"733";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"732";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"733";"732";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"733";"D";"Baixa";"Média";"Bom";"Bom";"0";"Bom";"Regular";"734";"733";"1";"Não pavimentada";"2025-05-10";"58,75";"58.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"733";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"733";"734";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"734";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"734";"735";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"734";"D";"Média";"Baixa";"Regular";"Regular";"0";"Ruim";"Bom";"735";"734";"1";"Não pavimentada";"2025-05-10";"68,75";"68.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"735";"D";"Média";"Média";"Regular";"Regular";"0";"Regular";"Bom";"736";"735";"1";"Não pavimentada";"2025-05-10";"73,75";"73.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"735";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"735";"736";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"736";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"736";"737";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"736";"D";"Baixa";"Baixa";"Bom";"Regular";"0";"Bom";"Bom";"737";"736";"1";"Não pavimentada";"2025-05-10";"53,75";"53.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"737";"D";"Média";"Média";"Bom";"Regular";"0";"Regular";"Regular";"738";"737";"1";"Não pavimentada";"2025-05-10";"71,25";"71.25"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"737";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"737";"738";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"738";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"738";"739";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"738";"D";"Média";"Baixa";"Regular";"Bom";"0";"Regular";"Bom";"739";"738";"1";"Não pavimentada";"2025-05-10";"62,5";"62.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"739";"D";"Média";"Média";"Bom";"Regular";"0";"Regular";"Bom";"740";"739";"1";"Não pavimentada";"2025-05-10";"70";"70"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"739";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"739";"740";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"740";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"740";"741";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"740";"D";"Média";"Baixa";"Regular";"Bom";"0";"Regular";"Bom";"741";"740";"1";"Não pavimentada";"2025-05-10";"62,5";"62.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"741";"D";"Alta";"Média";"Regular";"Regular";"0";"Regular";"Bom";"742";"741";"1";"Não pavimentada";"2025-05-10";"80";"80"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"741";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"741";"742";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"742";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"742";"743";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"742";"D";"Média";"Baixa";"Bom";"Bom";"0";"Ruim";"Bom";"743";"742";"1";"Não pavimentada";"2025-05-10";"61,25";"61.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"743";"D";"Média";"Baixa";"Regular";"Bom";"0";"Bom";"Bom";"744";"743";"1";"Não pavimentada";"2025-05-10";"60";"60"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"743";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"743";"744";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"744";"C";"ND";"ND";"ND";"Bom";"0";"ND";"Bom";"744";"745";"1";"Não pavimentada";"2025-11-12";"10";"10"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"744";"D";"Média";"Baixa";"Bom";"Bom";"0";"Regular";"Bom";"745";"744";"1";"Não pavimentada";"2025-05-10";"58,75";"58.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"745";"D";"Média";"Baixa";"Regular";"Bom";"0";"Bom";"Bom";"746";"745";"1";"Não pavimentada";"2025-05-10";"60";"60"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"745";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"745";"746";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"746";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"746";"747";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"746";"D";"Média";"Baixa";"Regular";"Regular";"0";"Bom";"Bom";"747";"746";"1";"Não pavimentada";"2025-05-10";"63,75";"63.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"747";"D";"Média";"Baixa";"Bom";"Regular";"0";"Regular";"Bom";"748";"747";"1";"Não pavimentada";"2025-05-10";"62,5";"62.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"747";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"747";"748";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"748";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"748";"749";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"748";"D";"Baixa";"Baixa";"Bom";"Regular";"0";"Bom";"Bom";"749";"748";"1";"Não pavimentada";"2025-05-10";"53,75";"53.75"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"749";"D";"Baixa";"Baixa";"Bom";"Regular";"0";"Bom";"Bom";"750";"749";"1";"Não pavimentada";"2025-05-10";"53,75";"53.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"749";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"749";"750";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"750";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"750";"751";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"750";"D";"Média";"Baixa";"Bom";"Regular";"0";"Regular";"Bom";"751";"750";"1";"Não pavimentada";"2025-05-10";"62,5";"62.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"751";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"752";"751";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"751";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"751";"752";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"752";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"752";"753";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"752";"D";"Média";"Baixa";"Bom";"Bom";"0";"Bom";"Regular";"753";"752";"1";"Não pavimentada";"2025-05-10";"57,5";"57.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"753";"D";"Média";"Baixa";"Bom";"Regular";"0";"Bom";"Bom";"754";"753";"1";"Não pavimentada";"2025-05-10";"60";"60"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"753";"C";"Baixa";"Baixa";"ND";"ND";"0";"ND";"Bom";"753";"754";"1";"Não pavimentada";"2025-11-12";"30";"30"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"754";"C";"Baixa";"Baixa";"ND";"Bom";"0";"ND";"Bom";"754";"755";"1";"Não pavimentada";"2025-11-12";"37,5";"37.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"754";"D";"Média";"Baixa";"Bom";"Regular";"0";"Regular";"Bom";"755";"754";"1";"Não pavimentada";"2025-05-10";"62,5";"62.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"755";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Regular";"Regular";"756";"755";"1";"Não pavimentada";"2025-05-10";"53,75";"53.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"755";"C";"ND";"ND";"ND";"ND";"0";"ND";"Bom";"755";"756";"1";"Não pavimentada";"2025-11-12";"2,5";"2.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"756";"C";"Baixa";"Baixa";"ND";"Bom";"0";"ND";"Bom";"756";"757";"1";"Não pavimentada";"2025-11-12";"37,5";"37.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"756";"D";"Média";"Média";"Bom";"Regular";"0";"Bom";"Bom";"757";"756";"1";"Não pavimentada";"2025-05-10";"67,5";"67.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"757";"D";"Baixa";"Baixa";"Bom";"Regular";"0";"Bom";"Bom";"758";"757";"1";"Não pavimentada";"2025-05-10";"53,75";"53.75"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"757";"C";"Baixa";"Baixa";"ND";"Bom";"0";"ND";"Bom";"757";"758";"1";"Não pavimentada";"2025-11-12";"37,5";"37.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"758";"C";"Baixa";"Baixa";"ND";"Bom";"0";"ND";"Bom";"758";"759";"1";"Não pavimentada";"2025-11-12";"37,5";"37.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"758";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"759";"758";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"759";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"760";"759";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"759";"C";"Baixa";"Baixa";"ND";"Bom";"0";"ND";"Bom";"759";"760";"1";"Não pavimentada";"2025-11-12";"37,5";"37.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"760";"C";"Baixa";"Baixa";"ND";"Bom";"0";"ND";"Bom";"760";"761";"1";"Não pavimentada";"2025-11-12";"37,5";"37.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"760";"D";"Baixa";"Baixa";"Bom";"Bom";"0";"Bom";"Bom";"761";"760";"1";"Não pavimentada";"2025-05-10";"50";"50"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"761";"D";"Média";"Média";"Ruim";"Ruim";"0";"Ruim";"Regular";"762";"761";"1";"Não pavimentada";"2025-05-10";"85";"85"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"761";"C";"Baixa";"Baixa";"ND";"Bom";"0";"ND";"Bom";"761";"762";"1";"Não pavimentada";"2025-11-12";"37,5";"37.5"
"AM";"""01 00673/2021""";"2025";"11";"BR-230";"762";"C";"Baixa";"Baixa";"ND";"Bom";"0";"ND";"Bom";"762";"763";"1";"Não pavimentada";"2025-11-12";"37,5";"37.5"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"762";"D";"Média";"Média";"Regular";"Bom";"0";"Regular";"Regular";"763";"762";"1";"Não pavimentada";"2025-05-10";"71,25";"71.25"
"AM";"""01 00673/2021""";"2025";"5";"BR-230";"763";"D";"Média";"Média";"Regular";"Ruim";"0";"Bom";"Regular";"764";"763";"1";"Não pavimentada";"2025-05-10";"76,25";"76.25"
